,Video file,Width,Height
801,cb7e1ca3-f5b6-446f-85e8-1c17b566ca31,1221,1012
802,cbafa3ac-14f2-4ea4-a599-8f61a7f01d68,1225,1013
803,cc3923e2-1a69-4db8-ae43-ec4b877c8df6,1221,1011
804,cc395e5f-1da9-428e-aa5b-afffb370e9f2,1349,1071
805,ccbc733c-b041-4104-89e5-d47ead6013c8,1221,1012
806,cd8c1737-1c5c-4701-8aa4-cf8dd1d4c159,1225,1014
807,cdb9323a-d888-46ad-8d38-776c372392bb,1221,1012
808,cdbd8649-2d3d-4e1a-a88a-c0e8be64f4a9,1225,1013
809,cdfc0f1f-aa6b-4878-a335-072620997b34,1221,1011
810,cebd5aa8-7a60-4f40-8dda-b3f88dfeab2a,1349,1071
811,cec049ac-a08f-4ab9-bb67-9ec4769e163d,1221,1012
812,ceeda237-d834-4fa0-9504-b49014be04c9,1349,1071
813,cf12a422-427a-4c2d-b55b-b4210fa00a58,1221,1013
814,cf1f5428-70ad-4c52-ad39-37296617f9f8,1349,1071
815,cfd45971-6dd3-4a4a-9987-27bbdd6dd291,1349,1071
816,d038d798-7700-4984-8e83-8e0c8e32c889,1225,1015
817,d153fe3f-5855-4f2e-b0ab-39f8f53cde46,1221,1011
818,d168eef2-b74f-4d8a-b946-57653e7d8017,1221,1012
819,d1a4f75b-3d77-4c38-8b2b-c3d048d1e7bb,1225,1013
820,d1d6a338-53f4-4f64-991f-c9bde40ec8bb,1349,1071
821,d21d00f7-6c7d-44c5-9087-8bf53b5d9192,1221,1012
822,d22aed14-74bb-436a-905e-40c91635fb43,1349,1071
823,d283a811-7332-4548-b5fb-eaeca15df2b2,1349,1071
824,d2b76979-36dd-4efc-893f-4f5dde37f949,1225,1013
825,d31080aa-aeb9-4308-91fe-40614d3de604,1349,1071
826,d3174614-8728-441d-b427-1462d72939d1,1349,1071
827,d33b1fcc-74c7-4100-af59-b9a611e7279e,1349,1071
828,d364cab1-5ab5-4661-a2fd-442bba09907c,1225,1015
829,d37340e0-7811-48c2-b001-d2a0eb1e0a4c,1225,1015
830,d3b72bff-4907-4a46-80c9-5a213942bc4f,1225,1013
831,d47b4a5d-9f24-420c-bc0c-742b8525a6d0,1221,1020
832,d49c96ba-6741-4942-b125-b71b7fe3d307,1349,1071
833,d4caada0-8143-497c-8b7e-cc77a48ac3e6,1221,1012
834,d50639ea-41a0-4f13-aa4f-5aab2d331d06,1221,1011
835,d55cf974-80a9-4852-ba49-40b039523aff,1349,1071
836,d59c6257-93aa-4761-8271-9708136b52e1,1349,1071
837,d5b555b4-60a4-4387-910a-a77f84f811a1,1349,1071
838,d62a14d8-5965-4039-9c44-b47451c841d7,1221,1012
839,d6477eed-7510-4eb4-a6ab-f3a0c4a603f7,1221,1012
840,d6e62846-9e4d-40cb-8047-d15117229e05,1225,1012
841,d6f4c0a5-f0b9-4bbf-ba50-97966bc1857b,1225,1013
842,d71e0a5d-0d8b-4d43-8f52-170d224da79b,1349,1071
843,d7b1304d-09e1-42f5-b3b9-bb3caa2f4115,1349,1071
844,d7b29ffa-e6bf-4517-95c2-02c20d38d8c0,1221,1012
845,d7e795ba-d4d0-45df-8f48-5ddeb615ab87,1221,1020
846,d7ff2186-7e6e-4449-8155-1b94d872f780,1225,1013
847,d82daa25-b3af-419b-99c2-5e85f7c99c8c,1225,1015
848,d8a3e950-4fa3-4cd0-8cb1-eca326d09769,1221,1012
849,d8b0fb8e-6b54-4f55-b9b3-e6b3c8573a0a,1349,1071
850,d8b5da08-a9f6-4473-8fc9-0a29226bb8d0,1225,1015
851,d918c514-bf28-41f1-a3f0-7b5522fb90bf,1349,1071
852,d91fc6b8-82a1-405e-9263-cec6b57a9cb8,1221,1012
853,d9b77dd1-e99c-48e9-bf6a-eb807169fd5f,1225,1015
854,d9c166cf-ea4e-4777-85cb-23c1eafdd631,1225,1014
855,da401d01-f612-4808-b9aa-44eca33f1a21,1225,1015
856,da50761f-e7e5-43f5-be9d-b1df1d054f7c,1349,1071
857,da8f9364-ad3d-40c5-8adf-2e6ab4261022,1221,1012
858,dabd3948-d7ab-46db-a93c-f5b524e6f7f0,1349,1071
859,db0040aa-678d-4403-a4b7-1aae1a5cbbf3,1221,1012
860,db103889-b24f-48f0-b4a0-ce766c3704c7,1221,1012
861,db1f764c-7ec6-466e-bffe-418af91e0843,1221,1012
862,db702685-d336-4df7-bd01-95a555f62d1a,1225,1013
863,dbc3cc34-9361-4307-af86-6f835b804285,1221,1011
864,dd114729-d836-4da2-a56e-6137c33606e9,1221,1011
865,dd185ebe-ee6b-4f62-b3e0-6c3d43124fa7,1225,1013
866,dd2a4260-941a-4405-8f54-9bf958f872ca,1349,1071
867,dd3c14d0-b730-4502-ac2c-3b91a58079b6,1349,1071
868,dd4d7954-c3df-46bb-b01b-114764c6ea22,1349,1071
869,dd64171b-1fe5-4cd1-875c-6896ffb3e3a6,1349,1071
870,dd89df6a-f009-4f29-9893-5df20c6d3f1a,1225,1015
871,dd919c40-6be9-4d31-9a96-2a8d3aa335c1,1221,1011
872,de539e6a-88f2-4a48-91f2-d0917077dfc4,1349,1071
873,de80ddee-b22f-48f8-8e39-7e3b778478fc,1349,1071
874,df572f60-5bfd-4357-a8c5-6413a225723b,1279,1023
875,df7ac0ff-0157-47c4-8b28-70099d7a8aa7,1221,1020
876,df825db8-eb88-45b3-a4d0-d9a3b418b259,1221,1012
877,e0795a8e-0651-46a0-9c9a-45cf2b970f50,1221,1011
878,e0c31d5c-9166-47ad-a70a-039ab7fe9de4,1221,1020
879,e124b4d6-87aa-4fc0-a387-48737fd4f6c2,1225,1013
880,e1474310-9838-4ffd-bf07-3d0c21539c12,1221,1011
881,e21b3043-1dbe-45e0-9fcb-7c0e437bbb95,1225,1012
882,e223b613-95fb-4662-b571-09a77efd5362,1225,1013
883,e23583bb-b3a5-4c7f-8c6a-8410dc027080,1349,1071
884,e2526596-a120-42ed-ba5d-0e3c1552eef8,1221,1012
885,e286e8f7-9588-4ec8-8261-4a62776c17e6,1221,1012
886,e2bfea53-8c2a-44bb-8b3c-bd490500fbcd,1349,1071
887,e320222b-880d-4dcb-b068-8952b8c7796b,1221,1011
888,e39e2e27-b28e-4953-807d-c5c0d36ecef2,1221,1012
889,e3a6d4ab-1568-49c5-9b0b-db216db315d2,1221,1011
890,e3fb9f22-0951-4965-bb44-410be9644944,1221,1020
891,e3fdc1e9-3239-4dc1-8f25-5b1d2ac77024,1221,1012
892,e45cad7f-bfad-4f03-ac76-c4af57769bcd,1221,1012
893,e4bcb8ea-075d-476c-a68b-936340c8c3cd,1221,1012
894,e4e0477d-0bb3-4f48-813e-2d9280f79175,1221,1012
895,e51f49ce-d58d-43ca-8e14-008f6de83d4f,1225,1015
896,e55f7261-c70e-401a-965a-755046b11eb7,1221,1011
897,e5aab79c-68e8-4b4c-914d-05fd095c3876,1221,1011
898,e6a24e2f-5138-4113-a7b9-9307ece3378b,1349,1071
899,e6a6fe4d-392f-4079-8d3a-1052838724ca,1225,1013
900,e6ba373d-181b-416a-82cb-8e25ab4ab2b0,1225,1014
901,e70e95f7-b97b-4ee8-91f7-37039046f834,614,523
902,e716de6e-71e9-48ad-9815-2b33c7c58b18,1349,1071
903,e759fac0-9132-4c97-8f48-fca4820f3fc2,1225,1015
904,e77a9b16-cb12-4448-8f55-94b6a2381848,1349,1071
905,e7836d6e-345a-41ac-8992-4493bb1180f8,613,524
906,e7cb4d41-cc37-4183-b16c-a1bf29b79714,1221,1012
907,e7e3f4a5-e01b-4656-99b1-3220e5dfa11b,1221,1011
908,e83159c7-9219-4a52-b0a0-2cbfd4b85ab9,1225,1013
909,e83ba66b-583b-4c81-9e5f-1e8df674f7b7,1225,1013
910,e898297f-6dad-4248-a0e6-5cc56d09e180,1349,1071
911,e8fe2a8d-92f6-4e0f-8015-7a903b9de30c,1221,1012
912,e9052af9-513d-44ad-96bc-7fa44b1f1523,1221,1011
913,e93d7a24-6277-4d1e-b6d1-c6cebc069a36,1225,1015
914,e964f2b7-1841-497d-888f-28bdb86eefd1,1349,1071
915,e99a1fcf-2209-463f-94b3-9a9c7abe8bd9,1221,1020
916,e99e5a2b-6718-47be-ad1b-ae595b90ac49,1225,1013
917,e9a098d2-f384-4bc7-8d0e-189e134fc2f2,1225,1015
918,e9bc3504-4556-493d-ab49-be56ed9df96c,1221,1012
919,e9f612b5-38a6-4a18-a081-ac1b1dc6a4fc,1221,1013
920,ea0d4c83-c15f-47f1-a5b9-115dab3e6b34,1221,1011
921,ea234c89-4300-47de-beef-78e4b0915d2d,1221,1012
922,ea5d0e77-35aa-411a-9fd0-1e055c79ec31,1349,1071
923,eb1941f5-69ea-4ff5-9098-ee2e2975fc06,1221,1012
924,eb72a65b-f8cd-42d2-8359-ac6229080e5e,1349,1071
925,ebd016d8-7dac-4bf2-844c-d31ca1a9ddbd,1221,1020
926,ebe5aaf3-b534-4107-8c84-5251a371239a,1349,1071
927,ebefa3d8-6345-4d0e-8c2d-6b6002c1f0ea,1221,1012
928,ec39a45a-92c2-4aa2-b2d8-3784f34fdfa3,1225,1015
929,ec803eec-240d-4a91-813c-71a722936ecd,1225,1013
930,ec85e5da-d76f-4a1c-829a-3a46c44b19f8,1349,1071
931,ec977bc2-9bca-40ed-9755-83e36217ff12,1225,1013
932,eccf0b32-7978-40f4-831e-258dc1756fc0,1221,1012
933,eceadd3d-83f0-4985-938d-76e7dedf1e6e,1221,1012
934,ecee64a4-293c-4dd9-a633-aab6890a9d60,1225,1015
935,ed06b988-4c02-4329-9d82-3f777f67604e,1221,1011
936,ed1479e3-3e83-4f99-bd23-f2b74a1d5207,1221,1013
937,ed2b4d8a-dfb1-4037-9ff8-25228ea9cfb7,1221,1012
938,edf368f4-0127-40dd-8234-a9f62797706e,613,524
939,ee26e915-f603-44c0-8f0b-ad2f23d51a19,1225,1015
940,ee526d59-199a-4b7a-87eb-b9b1e4d5b315,1221,1012
941,eef81ea8-24d3-4159-bf1f-b388ace7145f,1221,1012
942,ef00d9f3-97c3-4f68-9c64-e78a5f2265a5,1349,1071
943,ef7b909d-1518-4fe7-8431-c5768473a4cf,1221,1011
944,efb2a286-f54d-481a-ba51-545739a69738,1221,1012
945,efc0b6b5-d08a-48a6-9dd7-7e8628df0c95,1221,1020
946,efe86179-6021-4d59-b135-14571d57cf55,1225,1014
947,f10fb2c7-5863-4642-a497-b3c0c9865074,1221,1011
948,f1a943c1-637f-4ed3-b8d8-421138e50dc3,1221,1011
949,f1b29098-2119-472b-94e2-b08d0157356f,1349,1071
950,f1dad4f3-df9a-46e1-93e0-1005e21a5dc8,1221,1012
951,f26bc20e-db6c-41d1-8a09-0e38bb1518a9,1349,1071
952,f30db3e5-40dd-44e0-a10a-1d46263b2768,1225,1015
953,f36ec646-0c89-41aa-b700-34f4b6c41af3,1349,1071
954,f39fbf6a-f31b-4622-91d2-0e5da1a619bd,1349,1071
955,f3a00f46-7c52-4725-a56c-2672e5fedff7,1221,1011
956,f3f61f82-8941-44c1-ae5e-d4bd7e8ced67,1221,1012
957,f41276ff-4ba3-4896-929d-23de5160897f,1221,1020
958,f4577c54-5d76-4b5f-bef7-e3f9824edc94,1221,1012
959,f47d45a8-48e4-4b4e-bf2e-cac2b5546a44,1349,1071
960,f48bacc0-e2ad-4bc4-b008-8bc9e8bae8af,1225,1013
961,f4c057a0-ea77-4eb7-adbc-62dd79a486b7,1221,1012
962,f4ff1ded-e50b-4970-a2bd-0184914724bd,1225,1015
963,f502fe38-8f16-4a6a-9d15-a84ab57c7e7d,1349,1071
964,f5870048-6571-4d7d-b6c6-de885c26445b,1349,1071
965,f5b78721-5165-43dc-ad23-84892c6c3b61,1221,1013
966,f5fc5cc4-fd61-47a4-8bdb-c60e616f7e55,1349,1071
967,f6084bd4-4f8d-4a5d-93cb-f9921896d49c,1349,1071
968,f655d9f1-ee56-47ec-8813-096727c846ec,1349,1071
969,f6b1b200-74f5-4139-aab8-991b0a57b28b,1225,1013
970,f6b29d57-909f-4a12-b324-03cb4c0177bc,1221,1012
971,f727ea1b-7c14-4de1-a573-0c32e228ab4b,1221,1012
972,f7294e77-6f29-43f5-85a4-3e62ad2f75a0,1221,1012
973,f778888f-b4c1-4ee6-a5f7-d208022cdbc6,1349,1071
974,f79aff82-539d-469e-85b7-52ec37322133,1349,1071
975,f7a88e71-556c-4868-8d94-67d824f2afde,1349,1071
976,f7cb2f3b-e8f6-441d-a565-6c720c031fa2,1225,1015
977,f8090fb9-93a6-426a-ab86-624c698f6c8f,1349,1071
978,f89d1039-ecef-401d-87a5-fbdec7b72a67,1225,1015
979,f93a03ea-4fe4-4edb-8fa5-f5798323a77a,1221,1012
980,f95515d6-7185-4775-bdd2-d677308dfe92,1349,1071
981,f974a9d3-c6c7-4644-b869-c15e36f249a4,1349,1071
982,f99c822a-e390-4234-96be-ae559b6e0ec6,1225,1015
983,fa07209b-a4f2-46af-ac23-8f05eb8f2996,1221,1012
984,fa19437a-d580-47b6-908d-4c379243117c,1221,1012
985,fac331fc-99d1-4bad-885c-1ecc4f857a9f,1221,1011
986,fb63daf6-078b-40f1-a99a-09b02cb53b9e,1349,1071
987,fbec28e7-7190-467d-8298-b6f6e51f00ab,1221,1020
988,fbf3c36b-ecee-4b5c-b64c-6c7a95c6b8a1,1221,1012
989,fc3ca5a1-10fb-4a8b-8dc0-9f074dc21ecf,1349,1071
990,fd2db6ca-edc4-4639-a8cc-0d3033afbb3c,1349,1071
991,fd34d718-d5be-45ee-aabb-61c9a7b17623,1225,1015
992,fd35e452-1f2f-493d-9107-5458ede3b651,1204,1012
993,fde6e35c-1757-4ae2-9173-a4503d83eb1c,1349,1071
994,fe00a708-fc1e-4ac8-83e5-2a35c5898d3d,1221,1011
995,fee4df16-3cd7-4543-995a-1af495a72f7e,1225,1012
996,fee89692-186e-4cda-bb27-e04120d6596c,1221,1012
997,ffd7117d-23e1-465f-a0ad-fddebda29f07,1225,1013
998,ffe66e45-bd2c-4b43-b449-6f18bd8e9e32,1225,1013
999,005f1aa1-cfc7-4a68-b7d3-080eea906784,1225,1013
1000,0069a719-31a3-4b07-a58d-9832e72f11fc,1221,1012
1001,009766c6-9636-4704-81bc-02c961ba166e,1225,1012
1002,0098fd42-5b1e-4d17-89f6-3b395f770045,1221,1020
1003,00bcc53a-a760-4a88-9265-80120f5fdeca,1225,1012
1004,00c604fe-79a6-48a5-a33d-c8e24db2a25e,1031,1013
1005,0156cb04-104d-4153-986a-27f45083c3c3,627,547
1006,0198fd3c-fdfb-40f1-9c35-be9797be5371,1225,1014
1007,01f4d53d-b9e6-44fb-9c46-bdc2057b5b01,1221,1020
1008,020a2462-044f-40f3-956a-2e2e46d0f9e8,1221,1011
1009,0222de33-df6b-47f2-b8f6-dc50814a3ec5,613,524
1010,0276cb97-75b5-4e4f-8e04-d3b341bb9d1a,1225,1013
1011,02a5e52c-c64c-41e9-af78-4354eb26dc1c,1279,1023
1012,0302208c-20be-43f8-84e8-524af2a6b740,1225,1014
1013,03556af3-b1df-478d-983d-2bb40c28ac26,1221,1011
1014,039a0d00-019d-4472-82e1-9b3a2a64a15e,1349,1071
1015,03a9f888-d1b6-4931-8ffd-3d7db8ba1559,1221,1012
1016,0409128d-9d8e-447e-af5d-f446c924e67b,1175,1012
1017,04220c46-c677-496e-85f8-672629e7520f,1349,1071
1018,043d8d2e-119d-4011-a1f6-a0834eb38a91,1221,1020
1019,0448e2a7-7541-40ef-9e0b-a7b9a0a57575,1349,1071
1020,04f41596-6355-4294-b869-610b96e13cab,1225,1013
1021,0564ca68-19a1-434b-ba86-ba108045ddf8,655,524
1022,05e89bd4-b1b4-4b28-800f-691d25a9060e,1225,1014
1023,0608e98f-5119-4b0d-98fa-6f00476da8c7,1221,1011
1024,063c2b78-94f8-4746-9882-bacf6f8f2bcd,1225,1013
1025,065027df-63cc-44b2-bc8c-01ff4ab7e407,1349,1071
1026,068479a9-c981-4951-bc6b-7de62c01dea3,1221,1020
1027,069b6067-00ba-437d-ad5b-bf5bc7684637,1225,1012
1028,07002557-a9ad-480f-a282-a439de8ed558,1349,1071
1029,070d2fd5-8669-4b1b-b9a3-607382bd27b0,1221,1020
1030,07379a16-df84-4597-8c43-acc794d19fc7,1225,1013
1031,0756303d-e210-4bd8-a3eb-dabbbb1b8873,1349,1071
1032,088008cb-b210-48ed-9556-9e9383b8550b,1349,1071
1033,08b46dd8-06e3-4260-8c04-d1464a41bcc9,1203,1011
1034,08ce9b2e-ba26-4346-83bc-02cb5e1294b7,1225,1011
1035,0a073f1f-1e58-4142-a7d0-21a4cb5286a3,1349,1071
1036,0a5d406b-9654-4275-9589-32426ecec874,1349,1071
1037,0b108681-d21b-43e9-88ce-4bd00d7062af,1175,1012
1038,0b27900f-d88d-4bf3-bb2c-851bdf6ea5df,1221,1012
1039,0bc9a9de-c3b1-4740-a930-be96291f751d,1225,1014
1040,0c486b12-6286-4839-b839-a71bea8721b4,1225,1012
1041,0c4ec45c-0383-468f-b17f-1828522ff930,1193,1012
1042,0c7373e6-f688-4a86-ba10-3baa47d84135,1221,1012
1043,0c8a54a4-92ef-4482-bd60-2bd97fa9d2be,1221,1012
1044,0c9bf7a7-62bc-44e9-a5b7-72a8db94ef04,1225,1013
1045,0cc887c4-9e2c-4b61-9223-64a5add13dc8,1221,1012
1046,0cf4ae48-6ca3-420c-ac5e-8fd0087b2130,1349,1071
1047,0d39e049-5922-40b7-879a-36441b5c2861,1221,1012
1048,0defa434-12db-4c6f-a89f-34e068ec00ed,1221,1013
1049,0e02d333-a391-49eb-827f-cf3eb7d96da0,1225,1015
1050,0ec3add4-098c-42d3-9a7c-5c9f0e1c7746,1349,1071
1051,0f27e1e2-9b3e-48f0-ade3-a1f1c3118c4b,1225,1013
1052,0f60e8ad-25de-4660-91db-7aad6365a6a2,1349,1071
1053,0f8374f1-d6d3-4450-83a8-924aa831e943,1349,1071
1054,0fc2ed03-d8e9-4e00-a83c-ab1f2d2d6b44,1349,1071
1055,0fd2cf77-a46f-4e8d-b81f-2cb55e500a0b,1349,1071
1056,1019c87a-9da4-493a-8014-716dce6f3bf6,1221,1012
1057,10330b29-84c6-4ac3-9850-afa83780857a,1221,1012
1058,1054e209-1585-49eb-8fca-48db9423821a,1221,1012
1059,10d67ee7-64dc-4ea8-b26f-655795ca395c,1221,1013
1060,110a26f1-f9a0-4385-ac0f-042f375fbe9a,1225,1013
1061,118c0600-ff37-4e9a-b728-9f363362e343,1349,1071
1062,11b22273-e4bf-4258-a95e-92e0fa6cbeca,1225,1013
1063,11dd1da9-f538-4a12-a8f1-01d686545548,1221,1012
1064,120db4be-d336-4ce3-9761-e865498c4db2,1349,1071
1065,1242234a-9ff5-44c1-8286-aa113cdad404,613,523
1066,1264bee0-d899-4598-9a01-2fc44f031bda,1349,1071
1067,126a09a0-65b6-4bd4-8043-dc6591b5dab5,1349,1071
1068,126b0513-9f0f-4c03-aa80-111b08b7ded9,1221,1011
1069,12c23f10-d85a-4053-bfc0-ee12a19db701,1221,1010
1070,12d717c3-09aa-4c54-9521-5a536512069e,1279,1023
1071,12d9df76-f3a4-472a-b493-fa3a2f00e616,1221,1010
1072,13651a54-a98b-4ec9-8fc1-d4abc7fef028,1221,1012
1073,13b24a80-4ba3-4894-9665-b62c739ebf8d,1221,1011
1074,14d0f4a1-733d-41f8-b74c-8e5023059417,1225,1015
1075,15e5d6ab-8fcf-42cd-bc94-4a49732c73c4,1225,1013
1076,1641150f-db3b-46e2-91c3-a17db5b23140,1221,1011
1077,16887718-f218-4bf0-94f2-db74a4258ee2,1221,1012
1078,17967027-e129-4a8c-b753-a6312e36a612,1225,1013
1079,17cfebfb-9754-4ac0-983a-068db010f58b,1279,1023
1080,18392c4d-67f1-4e6d-b8e4-3e80a94cfdea,1349,1071
1081,1871316b-5978-42a4-a6ea-44da15149bd4,1225,1015
1082,18945f2a-c4cb-4ea6-bf2a-fee8a78c3f8f,1221,1012
1083,18a220f8-6b07-46c5-97cb-6e85dfa90115,1225,1015
1084,18be1254-0299-45b4-be01-c8c80ea0d4cb,1349,1071
1085,18dc66b0-7157-497b-82e9-1747ca3cd53a,1225,1013
1086,1900fbde-cc64-4fd8-b2d6-73dfb5d617aa,1221,1012
1087,191c47f4-610e-4396-b1a0-6b50ca950ba3,1221,1013
1088,1931b5cc-d7c0-4fe6-9ae5-9420467124c6,1349,1071
1089,1a8c7dd5-f2e3-4c3b-933d-334facd3ec28,1225,1013
1090,1abcb86c-fdc1-462f-b4de-ffffc029d7cf,1225,1011
1091,1b1800ae-c615-4e71-af46-dd2bd96098b4,1221,1020
1092,1b3ff4ad-ccb3-45ee-a947-d15d58d518ee,613,523
1093,1b63e884-fb84-45f9-b787-7d9c00b67cb9,1221,1020
1094,1bb918e8-6ac1-491c-bc8b-87a9a4f20cf0,613,524
1095,1cd09ddb-1e5d-4bdb-8055-584545197024,1349,1071
1096,1d418eee-6889-4f05-9822-483ed2a92c40,1221,1012
1097,1d549e39-2771-4f64-b1fb-c0f642c68d75,1279,1023
1098,1d86da88-53a6-4987-aa78-84ec5e44f89b,1221,1012
1099,1e4d2809-6ce6-4702-84be-bc3865f2e0f9,1221,1011
1100,1e70d20f-6e1a-4fff-a884-abca49d8d400,1225,1014
1101,1ee5728f-5178-4cb3-b73d-a59888882138,1221,1009
1102,1f3e89aa-2c1c-45bf-b622-45435cbbf8fc,1221,1012
1103,20ce5b4a-76ba-42f6-bfa9-60d174db77a7,1214,1015
1104,211417af-5369-43a1-9e54-682f398371d0,613,524
1105,21662033-51d2-42c1-8148-a929a65862a2,1225,1013
1106,217af1a9-ece1-49cb-ade0-a39b79b25fec,1221,1011
1107,218a65f5-0e7a-4ef9-8f63-14685b90e4de,1221,1012
1108,21a5d4ef-2f94-4692-9072-1b38af9b81ad,1221,1012
1109,21ad646d-16f1-4ad9-a47a-f013dee7d631,1349,1071
1110,22571d63-ad06-423d-8ce2-8aeaea241098,1349,1071
1111,22e0bc2f-623f-485f-818b-94b340b49e77,1225,1009
1112,23bf9e50-3611-40a9-b607-2a7fabb33c7c,1225,1012
1113,23f89d45-c0d1-428f-8f9b-bc85dc632a42,1225,1013
1114,24336e74-432c-4be5-aa50-c8378cbd35fd,1279,1023
1115,256aac1e-d690-4c26-961e-7d802b419e82,1221,1011
1116,25b22965-41c7-4aa8-98aa-149b94e48fe1,1349,1071
1117,25c0cf56-9161-4660-8993-6881e3bdb728,1349,1071
1118,25d77b17-e07c-44a7-962d-d2d04716cb00,1279,1023
1119,260c4348-cef1-48cd-a0d3-8988b50fb13f,1225,1013
1120,264a196a-812b-41c4-bb99-866666e2ddf8,1225,1014
1121,26708d24-7577-42b1-808a-238cae1c01d1,1221,1020
1122,26c9116d-db5f-4c44-bc6d-dfbd68e0fbbc,1279,1023
1123,26ed518b-1566-4065-aeac-2ce10c30550d,1221,1011
1124,275b4711-a4b8-4ac1-8c79-e1c4d7cc259d,1225,1015
1125,279b2d2d-2dd3-4e2f-9395-1959d5863045,1221,1020
1126,27b1f707-6fd0-405d-aeab-bf42d1bd3a99,1349,1071
1127,27b3846c-d7b4-40f8-91cb-067904d1cc29,1349,1071
1128,27cdd486-e9fb-4b20-a42e-2599400c692a,1221,1012
1129,27ceb116-9eb6-4174-8fbd-d6713f7d2b44,1221,1013
1130,28726f86-c39d-4dff-8031-2eec1b52993f,1333,1071
1131,2874fecd-af9b-4321-8cc0-eb4afaf6310e,613,524
1132,290c7b2a-3911-4750-adff-2fdd7a4627eb,1221,1012
1133,296223d2-e1a1-4814-8580-e9db99572ccb,1221,1019
1134,296e61f4-d974-4398-b3cf-8dda14852897,1221,1020
1135,2a77f5cd-353a-4af5-9e9e-9c9ca7baa9a2,1349,1071
1136,2a8b04d7-a03f-4bc9-920c-8bc037135877,1225,1013
1137,2a9ca969-3090-4630-b821-cb509135ab36,1225,1013
1138,2b97b73b-6030-4a53-ad64-4c4077692461,1225,1014
1139,2c446b7f-0b53-4692-9ebf-d62ac7016ade,1225,1013
1140,2c93f2a1-95e8-45a1-af3d-3a4214b6bae2,1221,1013
1141,2ca390f6-06e2-43a6-a69f-39225142329d,1225,1014
1142,2cbcb913-e037-4e27-b431-8aaf25872085,1221,1013
1143,2cd380cc-8912-43de-8449-2a127a21ecb4,1225,1015
1144,2d0912be-fe4e-4ca8-a38d-e78da9be6d94,1349,1071
1145,2d2240ea-5031-4963-b865-b42130d82233,1349,1071
1146,2d367c09-c317-431f-ab96-c1fefcdbe0f7,1225,1013
1147,2d791929-9252-4f18-b1ad-afd9b31d6a75,1221,1012
1148,2d9a812b-9353-4294-805e-57a5f197aa5c,1225,1013
1149,2f04158d-0a56-4265-a75f-15c8e085356c,1349,1071
1150,2f0aa680-ef94-48cb-87fd-6570d99c4773,1225,1014
1151,2f5df3e1-2779-4279-a0e8-59c63804c2e0,1349,1071
1152,2f793dfe-a167-4b41-806c-28027a13ff2c,1221,1012
1153,30065261-3e9c-4e03-82d4-0525420c510d,1349,1071
1154,3047889d-42b1-45a4-98fb-3bbacbc2799a,1225,1015
1155,30b62e43-0644-4900-91f3-996c52570968,623,532
1156,30c198d0-b91f-41cd-b7e0-f6d2fe41e7f6,1349,1071
1157,311c6f74-91c4-4cee-9828-6047ae701ea5,1221,1012
1158,312191ba-4629-45f1-8484-3ca988a56237,1349,1071
1159,3187d45e-fa63-4a4b-ba81-03d9f4a53fdd,1225,1011
1160,322a0096-ac85-4d57-a42d-dd598b612910,1211,1012
1161,3258f151-0310-4a45-b98f-e72b9ca0c620,1349,1071
1162,32c09d47-c956-4ae8-b835-ada2ced26a2c,1221,1011
1163,33204259-ed2c-4392-9648-ac67c50634a1,1221,1020
1164,338be5b6-d896-4405-9b8b-0d927ba52e34,1349,1071
1165,33efa157-d680-4fe4-8baa-99d7859be090,613,524
1166,34144fe1-fbf0-4ecf-a736-de99dd912bee,1221,1010
1167,34c6785c-8b6a-4131-8852-6217fa4c95a7,1221,1020
1168,34ecef16-a5ee-40c3-93e9-01c84f1f8ee1,1225,1013
1169,356614ce-7680-48a5-a888-04ebbb356c79,1279,1023
1170,35781886-00bc-4d68-a2cb-33e4977cd265,1225,1013
1171,35da9741-fa20-4645-8202-a47c54ca87aa,1225,1013
1172,3696c266-50da-4c38-883b-5012b41d42de,1349,1071
1173,36a69bbb-c673-4f68-a708-7c46460f4098,1225,1013
1174,3745461e-5a05-436d-a952-7e962c105c2b,1221,1011
1175,376f1b70-a1ce-4474-a9fb-3d844a7be7a8,1221,1012
1176,37a229ee-f6ab-4b95-96ad-4ad389a100a6,1221,1013
1177,37e0dd31-5523-43de-8395-ba61831ec855,1225,1014
1178,38c08c8c-587f-4a73-9d71-01a853e192b0,1221,1020
1179,398144b4-bb32-46f6-9c05-aa730e0fde91,615,524
1180,3a232a3a-f1db-4187-be31-dcaf21572a63,1225,1013
1181,3a9c21cf-2ca7-46e1-8a8a-75b5d6486eed,1221,1011
1182,3c00922c-23fd-4a60-8113-ef8fcd3250e7,1221,1009
1183,3c46e9c0-aa30-444a-a5db-ffc99f933590,1225,1012
1184,3c4ee943-c04d-453c-8798-f75aad3436bf,1221,1012
1185,3c6f87a5-6dc5-44ca-9f85-2ae6f5e1bb54,1349,1071
1186,3c8e4bad-5fdc-44d3-9162-96056454bb87,1349,1071
1187,3cdcd052-8df0-469b-a13a-ae4249b8d03f,1221,1012
1188,3df50357-05ba-4aab-b0d0-b45bdcc965a3,1221,1012
1189,3e1df242-4f0e-4c78-9701-9a6100ce4ce7,1221,1013
1190,3e6a7113-4fdd-4cb0-8ed7-b6d65061f7d2,1349,1071
1191,3eb95df8-a9d7-47e4-82e8-e03b94b37240,1221,1020
1192,3ee434b3-ec2c-4604-be65-a29583fbcdfa,1203,920
